shelfmark,title,additional_titles,authors,language,language_codes,date,place
X893.7 Ac2,Riḥlat sayyid al-ṭarīqah wa-qaʻdat al-Sharīʻah wa-al-Ḥaqīqah|[رحلة سيد الطريقة وقعدة الشريعة والحقيقة],[Riḥlat sayyid al-ṭarīqah wa-qaʻdat al-Sharīʻah wa-al-Ḥaqīqah],"Ibn Nāṣir al-Darʻī, Aḥmad ibn Muḥammad, 1647-1717",Arabic,ara,between 1750 and 1850?,""
