shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 737,Registrum ordinis Cysterciensis :,"Tu Jesus in Missa, f. 1v|Calendar, f. 2r|Table, and calculations for the date of Easter, f. 8r|Ad te levavi populus and Quomodo hystoriae per annum cantatur, f. 9v|Notes (on medicine, agriculture) arranged according to the zodiac and the months of the year, f. 10r|Registrum ordinis Cysterciensis, f. 13r|Quo ordine libri in refectorio per annum legunter, f. 17r|Register, f. 17v|Table of Dominical letters, f. 119r|Directorium divini officii secundum usum Cisterciensium, f. 123r","","",lat,between 1400 and 1699,Germany
