shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1589,Texts for the Commemorative Office of the Virgin Mary and notated Office of the Dead,"Antiphona et responsoria et lectiones de commune beate Marie semper virginis..., f. 2r|Lectiones infra tricesimum [assumptionis] beate Mariae semper virginis, f. 54v|De commune beatae mariae semper virginis post octavas epiphaniae usque ad purificationem, f. 70r|Psalmos omnes tam ad mattutinas quam ad laudes, ymnos, cantica, Te Deum laudamus, omnia secundum ordinem, f. 84v|Kyrie eleison, f. 97r|Antiphona ad Placebo, ad vigilias, et ad laudes, una cum responsoriis Officium pro defunctis, f. 97v|In die depositionis ingrediendo ecclesia, f. 108r","",Latin,lat,1596,Elchingen
