shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize LJS 28,Portolan atlas.,"Britain and northwestern Europe, f. 1v-2r|Western Mediterranean, f. 2v-3r|Eastern Mediterranean, f. 3v-4r|Sea of Marmara, Black Sea, Sea of Azov, f. 4v-5r|Adriatic Sea, f. 5v-6r|Aegean Sea, f. 6v-7r|World, f. 7v-8r","Agnese, Battista, 16th cent",Italian,ita,between 1535 and 1538,Venice
