shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 120,"Book of Hours, use of Rome",Calendar|Hours of the Virgin|Penitential Psalms|Litany|Hours of the Cross|Office of the Dead|Hours of the Virgin,"",Latin,lat,"","Naples, Italy"
