shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lehigh Codex 4,Moral and didactic writings,"Robertus Holcot, Moralitates|Fulgentius, De imaginibus virtutum|Seneca, Declamationes XXV moralisatae|Albertus Magnus (?), Serones XXXII de sacramento corporis Domini","",Latin,lat,"",Northern Italy?
