shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 21 v.4,al-Fatḥ al-rabbānī fīmā dhahala ʻanhu al-Zurqānī.|الفتح الرباني فيما ذهل عنه الزرقاني,"al-Fatḥ al-rabbānī fīmā dhahala ʻanhu al-Zurqānī, al-rubʻ al-rābiʻ","Bannānī, Muḥammad ibn al-Ḥasan, 1720 or 1721-1780|Zurqānī, ʻAbd al-Bāqī ibn Yūsuf, 1611-1688|Khalīl ibn Isḥāq al-Jundī, -1365?",Arabic,ara,between A.H. 1268 (1851) and 1276 (1859),North Africa
