shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 11,Homeliae decem super extremam partem ezechielis,"Gregory the Great, Ten Homilies on Ezekiel|Radbod, Sermo de nativitate Mariae Virginis|Moral Maxims and Exhortations","",Latin,lat,"","Tournai, Belgium"
