shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lehigh Codex 17,"Book of Hours, Use of Rome","Calendar|Gospel Lessons, Obsecro te, and O intemerata|Hours of the Virgin, Use of Rome, with Hours of the Cross and Hours of the Holy Spirit intercalated, and Prime bound out of order at the end|Penitential Psalms, Litany, and Prayers|Office of the Dead followed by Suffrages","",Latin,lat,"","Tours?, France"
