shelfmark,title,additional_titles,authors,language,language_codes,date,place
Rendel Harris 59,Maʻaltā da-lwāt ídaʻtā gramaṭíqāytā.|ܡܥܠܬܐ ܕܠܘܬ ܝܕܥܬܐ ܓܪܡܛܝܩܝܬܐ,Maʻaltā da-lwāt ídaʻtā gramaṭíqāytā|Miʼmrā,"Bar Hebraeus, 1226-1286|Ephraem, Syrus, Saint, 303-373",Syriac and Arabic Garshuni (,syc|syr ara,1810 (AG 2122),""
