shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize Ms. Codex 826,Liber de astronomia,"Book 1, f. 1r|Book 2, f. 7r|Book 3, f. 15r|Book 4, f. 18r|Book 5, f. 25r|Book 6, f. 35v|Book 7, f. 54v","Jābir ibn Aflah, Abū Muhammad, 12th cent",Latin,lat,ca. 1300,France?
