shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lehigh Codex 10,Alchemical writings,"Advertissement a ceux qui verront ce manuscript|[Table of contents]|Semita Recta in Alkymia|Regimen et ex quibus Componi Debet Lapis Philosophorum|[Recipes and instructions]|[Relatio de Philosopho Mauro et de Fabro Erario Aurifabro]|[Various alchemical texts]|Petitiones et responsiones facte per Agadinum philosophum a Spiritu|[Various alchemical texts]|Obra de la Alkimia|[Various alchemical texts]|Summa minor|Testamentum|Liber [triginta] verborum super practica servanda in arte alkimie|Liber duodecim verborum|Secreta|Liber duodecim aquarum|Qualiter fit aqua fortis et virtutes eius que possunt operari cum ea|[Various alchemical texts]|[Tertia distinctio de cura elementorum]|[Various alchemical texts and tables]|Epistola accurtationis|[Various alchemical texts]|De compositione lapidis philosophorum, doctrina elegans composita in infrascriptis centu[m] versibus|Quomodo Mercurius convertit[ur] in veram lunam|[Various alchemical texts]|De doctrina compositionis medicine ad rubeu[m] super argentum preparatu[m]|Flos regis|Dicta XII philosophorum]|Libellus septem propositionum|[Duodecim capitula]|[Various alchemical texts]|Liber lucis|Various alchemical texts|[Rigmi in ydeomate cathalano circa compositionem lapidis ad rubeum et deinde ad albam]|[Later notes]|Opus et magisterium lapidis ph[ilosoph]or[um] transmissum per Magistru[m] Guill[ermu]m Reverendo Archiep[iscop]o Remensi|Questiones essentiales et accidentales|Various alchemical texts|Liber de Secretis secretorum|Liber Phenicis|[Allegoriae sapientum supra Librum turbae] (extracts)|Parabola super lapide philosophorum|[Later notes]|Visio senis|Liber montis|Testamentum Hermetis|Exposito Ortulani super Testamentum Hermetis|Liber ad regem Calid|[Various alchemical texts]|[Historiae naturalis XXXVII] (extract)|[Various alchemical texts]|Sonetti de fr[atr]e Elia|[Various alchemical texts]|[Later notes]|Lilium|Lilium abbreviatum","","Latin; Italian; Catalan, Valencian",lat|ita cat,"","Naples, Italy"
