shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1906,Jyotiṣasaṃgraha|ज्योतिषसंग्रह],"Table, f. 2r|Table, f. 3r|Table, f. 6r [=5r]|Table, f. 11v [=9v]|Table, f. 12r [=10r]|Table, f. 13v [=11v]|Table, f. 14r [=12r]","",In Sanskrit,san,"",""
