shelfmark,title,additional_titles,authors,language,language_codes,date,place
Othmer MS 9,Le petit rosaire; Extract on Alchemy from the Roman de la Rose,"Cy commence la table de ce petit liure en recapitulacion des commencement de tous les chappistres. Premirement|Icy commence le petit Rosaire de M[aistre] Arnauld de Villeneufve faict et composé sur la Rose d'alquemie translaté de latin en françois par J. B. de G|Roman de la Rose, Jean de Meun","",Middle French (ca. 1400-1600),frm,"",Northeastern France
