shelfmark,title,additional_titles,authors,language,language_codes,date,place
X892.8 H114,Sharḥ-i Ḥāfiẓ.|شرح حافظ,Sharḥ-i Ḥāfiẓ.,"Ḥāfiẓ, active 14th century",Persian,per,17--? - 18--?,""
