shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis O 17,al-Qurʼān.|[القرآن],[al-Qurʼān].|Commentary begins|Colophon,"",Arabic with Persian interlinear translation and marginal commentary,ara|per,1269 A.H. (1852),India? ;
