shelfmark,title,additional_titles,authors,language,language_codes,date,place
BV 54,Hādhā kitāb sharḥ Mashāriq.|هذا كتاب شرح مشارق,Table of contents|Hādhā kitāb sharḥ Mashāriq,"Ibn Malak, ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz|Ṣaghānī, al-Ḥasan ibn Muḥammad, 1181-1252",Arabic with a few notes in Persian,ara|per,1753,Turkey?
