shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1801,Alchemical miscellany.,"Alchemical poem, f. 47v|Arcanum hermeticae philosophiae opus, f. 49r","Espagnet, Jean d', 1564-approximately 1637",English and Latin,eng|lat,after 1695,England?
