shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 103,"Book of Hours, Use of Rome","Prayer, Obsecro te|Prayer, O intemerata|Suffrages|Athanasian Creed|Prayers, beginning with O bone ihesu|Suffrages|Gospel Lessons|Hours of the Virgin|Penitential Psalms, Litany, and Prayers|Office of the Dead","",Latin,lat,"",Flanders
