shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 223,Questiones logicales ... etc.,"Questiones logicales in collectio bone curie disputate, f. 1r|Questiones morales pro determinansiis date, f. 7v|Nonnulla innotificativa, f. 13v|Elementorum logicalium liber primus, f. 16r|Reportata in Logicam Aristotelis, f. 22r|Cathegorica Aristotelis, f. 67r|Declaratio dicti Pythagore..., f. 89v|Reportata in libros Peri Hermenias, f. 91r|Liber primus Posteriorum, f. 108v|Nonnulla in libros Physicorum Aristotelis notanda, f. 148v|Reportata in Introductionem Physices a magistri Jacobi Fabri, f. 153v|Reportata, f. 177r|Errata magistri Johannis Dulaert in questionibus super octo libros Phisicorum, f. 192r|Reportata in introductionem geometricas, f. 202r","Carpentier, Antonius",Latin,lat,circa 1510,Bavaria
