shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1693,Introductio ad logicam :,"Commentarius in dialecticam, f. 5r|Methodus inter argumentandum adhibenda, f. 6r|Tractatus praeliminaris, f. 7v|Tractatus primus de idearum signis, f. 12v|Tractatus secundus de iis quae ad secundam mentis operationem spectant, f. 58v|Tractatus tertius de iis quae tertiam mentis operationem spectant sive De argumentatione, f. 97r","Abancourt, Jean-Baptiste de Franqueville d', 18th century|Du Trieu, Philippe, 1580-1645|Lejuste, Pater, 18th century",Latin,lat,1744,Douai
