shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 371,Court document,"","",Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE); Hebrew; Judeo-Arabic,arc|heb jrb,"",Cairo
