shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS Or 307,Kitāb fī sharḥ al-Mulakhkhaṣ ...|كتاب في شرح الملخص,Kitāb fī ʻilm al-asṭurlāb|Sharḥ al-Mulakhkhaṣ|Margins: [Ḥāshiyat al-Birjandī ʻalá Sharḥ Qāḍīʹzādah al-Rūmī ʻalá al-Mulakhkhaṣ]|[Ḥāshiyah ʻalá Baḥth al-Shaʻīrāt fī Sharḥ al-Mulakhkhaṣ]|Page in Ottoman Turkish|Sharḥ Ashkāl al-taʼsīs,"Baghdādī, Jamāl al-Dīn ibn Maḥfūẓ, active 13th century?|Qāḍīʹzādah, Mūsá ibn Muḥammad, -approximately 1436|Birjandī, ʻAbd al-ʻAlī ibn Muḥammad ibn Ḥusayn, active 16th century|ʻImādī, Aḥmad ibn Aḥmad, -1703 or 1704|Qāḍīʹzādah, Mūsá ibn Muḥammad, -approximately 1436",Arabic with one page in Ottoman Turkish,ara,1670-1672,Turkey
