shelfmark,title,additional_titles,authors,language,language_codes,date,place
Harley MS 5706,"Torah, megilot ṿe-hafṭarot (תורה, מגילות והפטרות)",Leviticus|Numbers|Deuteronomy|Esther|Song of Songs|Ruth|Lamentations|Ecclesiastes|Hafṭarot,"",Hebrew,he,"",France
