shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS V.a.543,"Cultus sanctor manuscript, 1381.","Calendar, in Dutch|Hours of the Virgin, in Dutch|Hours of the Holy Spirit, in Dutch|Penitential Psalms, Litany, and Prayers, in Dutch|Office of the Dead, in Dutch","","Dutch, Flemish",dut,"",Flanders
