shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 32,"Radnor Hours, Use of Rome","Calendar of Bruges|Short Hours of the Holy Cross|Short Hours of the Holy Spirit|Mass of the Virgin, use of Rome|Obsecro te|Hours of the Virgin, use of Rome|Penitential Psalms and Litany|Office of the Dead, use of Rome|Suffrage to Saint Sebastian","",Latin,lat,"",Bruges
