shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 2611,Prastāraprabhākaragrantha|प्रस्तारप्रभाकरग्रन्थ,"Tables, f. 2r [=3r]|Tables, f. 2v [=3v] and f. 3r [=4r]|Tables, f. 4r [=5r]|Tables, f. 5v [=6v]|Tables, f. 6v [=7v] and f. 7r [=8r]|Tables, f. 7v [=8v] and f. 8r [=9r]","",In Hindi and Sanskrit,hin|san,"",""
