shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS Or 269,al-Risālah fī al-uṣūl al-ʻasharah min al-taṣawwuf. Risālat al-Taḥdhīr.|الرسالة في الأصول العشرة من التصوف. رسالة التحذير,al-Risālah fī al-uṣūl al-ʻasharah min al-taṣawwuf.|Risālat al-Taḥdhīr.,"Nazhmiddin Kubro, 1145 or 1146-1221|Muttaqī, ʻAlī ibn ʻAbd al-Malik, -1567",Arabic,ara,1709,""
