shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 85,"Book of Hours, Use of Besançon?","Calendar|Gospel Lessons|Hours of the Virgin, Use of Besançon?|Penitential Psalms, Litany, and Prayers","",Latin,lat,"","Besançon?, France"
