shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2772,Maḥzor (מחזור),Prayers for shaḥarit and musaf of Rosh ha-Shanah|Prayers for Yom Kipur|Hosh῾anot|The service for Simḥat Torah|Hagadah for Passover|Pirḳe avot|A series of poetical pieces|Calendar (fragments),"",Hebrew,he,"",GermanyWorms
