shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 25,"Book of Hours, Use of Rome (""Marquand Hours"")","Calendar|Hours of the Virgin, Use of Rome|Seven Penitential Psalms|Litany and prayers|Office of the Dead, Use of Rome(?)|Short Hours of the Cross|Short Hours of the Holy Spirit|Obsecro te","",Latin,lat,"","Piedmont, Italy"
