shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 27072,Sidur (סדור),Services for week-days|Services for Shabat|Berakhot ḥidush ha-levanah|Services for Pesaḥ|Masekhet avot|Services for Shavu῾ot|Additional portions for fasts and seliḥot|Piyuṭim|Seder ha-ma῾amadot|Services for Rosh ha-shanah|Services for Yom Kipur|Services for Sukot,"",Hebrew,he,"",""
