shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 614,Latin miscellany,"Regula, f. 1v|Scribal note, f. 58r|Musical intervals and scales, f. 58v|De consolatione theologie, f. 63r|Sermo de vanitate, f. 187r|Excerpta ex orologio sapiencie, f. 192r|De proprietate monachorum, f. 197r|Treatise on rondeaux, ballades, virelais, etc., f. 207r|De musica, f. 207v|Confessionale, f. 217r|De diversis temptationibus, f. 235r","Augustine, of Hippo, Saint, 354-430|Benedict, Saint, Abbot of Monte Cassino|Gerson, Jean, 1363-1429|Heinrich, von Langenstein, approximately 1325-1397|Johannes, de Tambaco, 1288-1372|Nicolaus, von Dinkelsbühl, ca. 1360-1433|Seuse, Heinrich, 1295-1366",Latin,lat,from 1437 to 1499,Germany
