shelfmark,title,additional_titles,authors,language,language_codes,date,place
Gaster Hebrew MS Add 1,Yemenite manuscript,Gaster Hebrew MS Add 1/1. Title page.|Gaster Hebrew MS Add 1/8. Rashi's Commentary [ff. ib-50b].|Gaster Hebrew MS Add 1/2. Song of Songs [ff. 1a-17b]. Sublinear vocalisation and cantillation.|Gaster Hebrew MS Add 1/5. Targum Song of Songs [ff. 1a-17b]. Sublinear vocalisation.|Gaster Hebrew MS Add 1/9. Nahal Eshkol [ff. 1b-48b].|Gaster Hebrew MS Add 1/3. Ruth [ff. 18a-25b]. Sublinear vocalisation and cantillation.|Gaster Hebrew MS Add 1/6. Targum Ruth [ff. 18a-25b]. Sublinear vocalisation.|Gaster Hebrew MS Add 1/4. Ecclesiastes [ff. 26a-50b]. Sublinear vocalisation and cantillation.|Gaster Hebrew MS Add 1/7. Targum Ecclesiastes [ff. 26a-50b]. Sublinear vocalisation.,"",Hebrew; Samaritan Aramaic,heb|sam,"","Ṣanʻā', Yemen"
