shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS V.a.113,"Super historiam Ihierosolymitanam ... etc. manuscript, ca. 1420.","Tractatus beati Augustini episcopi de misera uita corporis et anime|Epistola Basilii Cesarienisis episcopi ad Gregorium [s] Nazanzenum super institutione anachoritarum ...|Tractatus beati Basilii episcopi de uita solitaria|Descriptio terre sancte, archidyaconus Antiochenus|Vertamus eya stilum nostrum sumentes inicium ab Hebron ...|Vertamus eya stilum nostrum sumentes inicium ab Hebron que et Hebron. Hebron olim metropolis ... [f. 14v]|[Unknown work attributed to Frater Fretellus]|Prologus magistri Iacobi de Vitriaco, Canon. Regularis Episcop. Acconensis, super historiam Iherosolymitanam|Capitula|[Historia Orientalis, liber primus]|[Liber] secundus in cuius parte prima occidentalium breuiter narratur primum capitulum de corrupcione occidentalis regionis et de ecclesiis occidentalium","",Latin,lat,"",Flanders or Italy
