shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 498,Lecture notes on medicine:,"","Trevor, Joseph|Jackson, Samuel, 1787-1872|Chapman, Nathaniel, 1780-1853","",eng,1824-1826,""
