shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 118,Lectures on scientific subjects,"List of contents, f. 7r|Arithmetic, f. 8r|Weights and measures, f. 20r|Geometrica, f. 30r|Stereometria, f. 48r|Of the globes, f. 56r|Trigonometry, f. 67r|The description and use of some instruments, f. 74r|Dyalling, f. 88v|Astronomy, f. 128r|Cursus Chymiae, f. 144r","",English and Latin,eng|lat,between 1675 and 1725,England
