shelfmark,title,additional_titles,authors,language,language_codes,date,place
940.47673 K748h 1943,"History of Hospital Train no. 52 and its personnel : American Expeditionary Forces, France, 1917-1919","","",Primary language: English.,eng,From 1917 to 1919,Pennsylvania|France
