shelfmark,title,additional_titles,authors,language,language_codes,date,place
"MSS 95, Item 14",Liber de consideratione quintae essentiae omnium rerum,Preface (partial)|Primus liber|Liber secundus|Oleum balsaminum|Pro remedio Catharri,"",Latin,lat,"",Italy
