shelfmark,title,additional_titles,authors,language,language_codes,date,place
Rush MSS Vol. 109 (Yi2 7400.F.33),"Notes by Benjamin Rush on Lectures on the practice of physic, began January 4th, 1788 in the University of Pennsylvania.","","Rush, Benjamin, 1746-1813","",eng,1788,Philadelphia? :
