shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 317,"Miscellany of theological, devotional and liturgical works","Leggende di S. Domitilla, f. 1r|Dodici arthocholi della fede, f. 50r|Il savio romano, f. 51v|On confession, f. 57r|Leggenda di Santa Orsina, f. 76v|I fioretti tracti della storia della beatissima Lisabetta, f. 84r|Four short prayers, f. 95r|Orazio ad Jhesum Christum, f. 95v|Orazione, f. 98v|Leggenda di Christofano, f. 99v|Short poem; De santo Jacopo; short poem, f. 103v|Percitio dell?anima, f. 107r|Sequences and lectiones, f. 130r","John XXII, Pope, d. 1334",Italian; possibly in the Florentine vernacular,ita,14--,Tuscany?
