shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 4731,"Poetical texts, in Persian in Hebrew characters.",Eldad ha-Dani אלדד הדני|Tafsir megilah תפסיר מגילה|Kitab makhzan  כתאב מכזן|Shir shevaḥ le-Eliyahu שיר שבח לאליהו|Piyuṭim פיוטים|Alfa beta le-Ben Sira  אלפא ביתא דבן סירא|Sipur ha-meragelim be-ḥaruzim ספור המרגלים בחרוזים|Eldad ha-Dani אלדד הדני|Shahzadah ṿe-tsufi שאהזאדה וצופי|Ḥakhiyat az sah Yahudan Tagr חכיאת אז סה יהודאן תאגר,"",Judeo-Persian,jpr,"",""
