shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 855,Aristotelis De anima,"Aristotelis De anima, p. 1|Corollaria quatuor de physica animato in genere, p. 471|Corollaria tria de physico animato in specie, p. 491|Anima universim, et singillatim vegetans, p. 511|Anima sensus et rationis particeps, p. 527|Disputationis physicae de substantia corporea mobili a substantia spirituali separata, p. 543|Brevarium philosophiae naturalis, p. 559|Theses selectae ex tota speculativa Aristotelis philosophia, p. 607|Theses philosophicae, ex Logica, Physica, et Metaphysica, p. 631","",Latin,"",1621,Dilingen?
