shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1624,Christian Cramers regnebog,"Autobiographical notes, f. i verso|Christian Cramers Colloquium Arithmeticum..., f. 1r|Christian Cramers Anviisning ... , f. 80r|Arithmetica Tyronica..., f. 151r|Algebra Tyronica, F?rste Part, f. 388r|Algebra Tyronica, Anden Part, f. 437r|Geometria Tyronica, f. 507r|En Ny oc Konstrig Illuminer-Bog, f. 575r|Additional notes, f. 632r","","Danish, with occasional words in Latin",dan|lat,1792,Jutland
