shelfmark,title,additional_titles,authors,language,language_codes,date,place
Arundel Or 50,A collection of fragments from diverse sources.,Seliḥot סליחות|Diḳduḳ ῾ivri דקדוק עברי|῾Inyane diḳduḳ עניני דקדוק|Ḳeta῾im bi-refu᾿ah קטעים ברפואה|Sidur סדור,"",Hebrew,he,"",Part I: Germany Part II: Italy? Part III: Italy? Part IV: Italy Part V: Germany
