shelfmark,title,additional_titles,authors,language,language_codes,date,place
Horace MS 2,Ars Poetica (Art of Poetry); Carmen seculare; Epistolae (Epistles); Odes,"Epistles, Two Books|Art of Poetry (Ars Poetica)|Satires, Two Books|Odes, Four Books|Epodes|Carmen seculare, added 1924","",Latin,lat,"",Italy
