shelfmark,title,additional_titles,authors,language,language_codes,date,place
1250 J2.16.10,Bible from Northern France,"Vulgate Bible with Prologues, Genesis to Psalms|Canon of the Mass|Vulgate Bible with Prologues, Proverbs to Revelation|Book of the Interpretation of Hebrew Names|Book of the Interpretation of Hebrew Names by Saint Jerome|Additional prayers","",Latin,lat,"",Northern France
