shelfmark,title,additional_titles,authors,language,language_codes,date,place
MC.975.01.003,Some account of our journey to Cannandaigue,"","",Primary language: English.,eng,1794,"Canandaigua (N.Y.)|Germantown (Philadelphia, Pa.)"
