shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 500,Liber mirabilium,"Tabula huius libri ad reperiendum capitula, f. 1r|De transmutatione metallorum, f. 9r|Selections from De virtutibus, f. 13r|Epistola de sanguine, f. 39r|Medical recipes, f. 46r|Liber de aquis, f. 51r|Epistola, f. 61v|Household preparations, f. 63r|Vita remedia et ordo servandus tempore pestilentie, f. 96r","Hermes, Trismegistus|Alderotti, Taddeo, 1223-1295|Arnaldus, de Villanova, -1311|Petrus, Hispanus",Latin,lat,1452-1455,Piran
