shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 990 Item 5,Abhidhamma chet kamphi :|พระอภิธรรม๗คัมภีร์,"Pencil notes, f. A01 lower|Abhidhamma chet kamphi, f. A02|Phra Saṅgaṇī paripuñño, f. A03|Phra Vibhanga paripuñño, f. A04|Phra Dhātukatha paripuñño, f. A05|Phra Puggalapaññi paripuñño, f. A06|Phra Kathavatthu paripuñño, f. A07|Phra Yamaka paripuñño, f. A08|Phra Mahāpaṭṭhana paripuñño, f. A09|Phra Malai in vernacular Thai with Khom script, f. A09|Reader note, Phra Malai in Thai script in red, f. A25 upper|Buddha's sermon about the Abhidhamma in Vesali, f. B35|Abhidhamma chet kamphi, f. B37","",In Pali (Abhidhamma chet kamphi) and Thai (Phra Malai),pli,"",""
