shelfmark,title,additional_titles,authors,language,language_codes,date,place
"Islamic Manuscripts, Garrett no. 83G",Kullīyāt-i Saudā.|[كليات سودا],[Qaṣīdahs]|[Mars̱iyahs]|[Daftar-i Fārisı̄]|[Ghazals]|[Mas̱navī],"Saudā, Mirzā Muḥammad Rafiʻ, 1713-1781",In Urdu and Persian,urd|per,18--?,India
