shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 239,"Bible, Gospels",Evangelium secundum Matheum|Argumentum secundum Marcum|Brevis secundum Marcum|Evangelium secundum Marcum|Prefatio secundum Lucam|Brevis evangelii secundum Lucam|Prologus Hieronimi Presbiteri|Evangelium secundum Lucam|Prologus secundum Iohannem|Breviarius evangelii secundum Iohannem|Evangelium secundum Iohannem|Prologus evangeliorum|Capitulare evangeliorum de circulo anni,"",Latin,lat,"","Metz?, Germany"
