shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 241,Miscellany of religious works,"El prologo nel libro chiamato Dialogo, f. 1r|Itinerario in Semedemo, f. 30r|Opera, f. 42r|Come si deposare in dio et del contempto del mundo, f. 99r|Sermons, f. 136v|Leggenda di S. Bonaventura, f. 200v|Tractatus ... de sex alis seraphin, f. 202r","Bonaventure, Saint, Cardinal, ca. 1217-1274|Bonaventure, Saint, Cardinal, ca. 1217-1274|Catherine, of Bologna, Saint, 1413-1463|Isaac, of Syria, 7th cent","Italian, with occasional phrases in Latin",ita|lat,"","Italy, 1502-ca. 1599"
