shelfmark,title,additional_titles,authors,language,language_codes,date,place
Harley MS 5683,Torah ṿe-hafṭarot (תורה והפטרות),"Leviticus (begins with ch. 8:28)|Numbers (missing chapters 7:61-15:10)|Deuteronomy (missing chapters
          									23:10-27:12)|Three certificates for a shoḥet.|Hafṭarot","",Hebrew,he,"",Italy
