shelfmark,title,additional_titles,authors,language,language_codes,date,place
22,"Jacobus de Cessolis: De ludo scacchorum, incomplete",[Tractatus secundus (partial)]|Tractatus tertius de formis schaccorum popularium|Tractatus quartus de motu et progressu eorum|Praecepta legis Mosaicae|Versus,"",Latin,lat,"",Italy
