shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 315,Miscellany of religious verse and prose,"Visione contemplativa, f. 2r|Untitled poem, f. 6v|Oratione, f. 8r|Oratione della Vergine Maria, f. 8v|La laude del corpo di Christo, f. 12r|La laude del corpo di Christo, f. 12r|La laude di Santa Caterina da Siena, f. 13v|La laude del venardi santo, f. 14 v|Laude del vano parlare, f. 17r|Laude di Santo Ansano martire, f. 18v|Laude [pestilence in Siena], f. 19v|Prayers, f. 32r|Thirty three-line poems, f. 34r|Oratione optima a nostra dona di misere, f. 37r|Prayer in Latin, f. 41r|Historical data regarding Florence, 1186-1327, f. 43r","Petrarca, Francesco, 1304-1374","Italian, with one prayer in Latin",ita|lat,1400-1599,Siena?
