shelfmark,title,additional_titles,authors,language,language_codes,date,place
LC 14 9.5,Statuta nova (New Statutes),Modus tenendi Parliamentum|Tractatus de senescalsia Angliae|Index to the Statutes|Nova statuta (1 Edward III to 8 Edward IV),"",Middle French (ca. 1400-1600); Latin,frm|lat,"","London?, England"
