shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 313,Miscellany of theological and devotional works,"Capitula biblie, f. 1r|Regula, f. 12r|History of Apollonius, f. 14r|Istoria de Santa Euphrosia, f. 23r|De Santo Joanne Heremita, f. 28r|Qualiter humiliatus fuit quidam rex superbus, f. 31r|Vita Amelii, f. 32r","Jerome, Saint, d. 419 or 20","Italian, with first item and some titles in Latin",ita,14--,Italy
