shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS V.b.42,"Commentary on the Decretals of Pope Gregory IX manuscript, ca. 1475?",Commentary on Book III of the Decretals of Pope Gregory IX|Commentary on Book I of the Decretals of Pope Gregory IX|Commentary on Book V of the Decretals of Pope Gregory IX,"",Latin,lat,"",Germany
