shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 111,"Book of Hours, use of Rome","Calendar, Paris use (in French)|Gospel lessons|Obsecro te|O Intemerata (end lacking)|Hours of the Virgin (the first page of each hour lacking, except for Terce; no miniature intended for Compline)|Hours of the Cross (first page lacking)|Penitential Psalms (first page lacking)|Office of the Dead (first page lacking; end from middle of Lauds lacking)","",Latin; Middle French (ca. 1400-1600),lat|frm,"","Paris?, France"
