shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize LJS 346,Edicts concerning Jews in Mantua,"Edict, 4 April 1587, f. 1r|Edict, 25 October 1590, f. 6r|Edict, 10 November 1594, f. 9r","Vincenzo I Gonzaga, Duke of Mantua, 1562-1612|Gonzaga, Guglielmo, 1538-1587|Gentilis, Matthaeus","Italian, with some Latin",ita|lat,1594,Mantua
