shelfmark,title,additional_titles,authors,language,language_codes,date,place
1945‑65‑19,Ordre du saint espirit,Initium Sancti Evangelii secundum Ioannem|Lectio Actuum Apostolorum|Sequentia Sancti Evangelii secundum Ioannem|Lectio Epistole Beati Pauli Apostoli ad Titum|Sequentia Sancti Evangelii secundum Lucam,"",Latin,lat,"",France
