shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss (Large) Box 2 Folder 16,Miscellaneous manuscripts (Large),"","Torelli family|Torelli, Francisco, Count|Torelli, Guidone Galeotto, Count|Torelli, Achille|Guidiccioni, Petri",In Latin,lat,"",""
