shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1860,Samarasaṃgraha|समरसंग्रह,"Different text from main text, f. 1r|Tables, f. 1v and f. 2r|Tables, f. 2v and f. 3r|Tables, f. 3v and f. 4r|Diagram, f. 5v and Table, f. 6r|Tables, f. 6v and f. 7r","Rāmacandra, Somayāji",In Sanskrit,san,"",""
